,date1,date2,result_dx,result_dy,xcount_x,xcount_y
175,2019-05-03,2019-05-13,0.3393661909948547,-1.0855477578745745,773.4826097476797,756.4857317007597
176,2019-05-13,2019-05-18,0.1562312918543728,-0.6279345442842047,774.8199026522738,757.9074111955075
177,2019-05-18,2019-05-19,0.0260659096194482,-0.13233948126447764,776.7069903038421,759.7742499531556
178,2019-05-19,2019-05-20,0.020893662076890782,-0.13703149922841373,777.1329684821626,760.6797876037683
179,2019-05-20,2019-05-26,0.09221733789981783,-0.8363761916089479,778.4752058357979,762.638096188564
180,2019-05-26,2019-06-02,0.07292705862769117,-1.1658170858815708,777.552557167887,761.6956597658451
181,2019-06-02,2019-06-07,0.048317534471938206,-0.9265156292168429,776.0266780508096,759.9946401772623
182,2019-06-07,2019-06-09,0.021883854605431328,-0.403458141925767,773.7328089431636,756.6873473332773
183,2019-06-09,2019-06-14,0.07511642423516025,-1.0897345816516497,766.836411065757,750.683645324188
184,2019-06-14,2019-06-20,0.07505126194485415,-1.3615858573198112,766.7991606679412,749.1970838359329
185,2019-06-20,2019-06-27,0.049093067651080624,-1.805523518880872,766.3593393233162,748.7630818367068
186,2019-06-27,2019-06-29,0.006853699078295557,-0.5284206218764903,761.1574882331104,744.502012309965
187,2019-06-29,2019-07-06,-0.0067527080776169845,-1.675961942653625,753.407733517177,741.0261500131355
188,2019-07-06,2019-07-09,-0.028967715559569573,-0.6876242492041619,754.9100135513738,742.3661232343272
189,2019-07-09,2019-07-22,-0.2631523027851578,-2.9967447564783747,753.0388584638341,743.6674902625655
190,2019-07-22,2019-08-03,-0.293918346653946,-2.6175111352789955,754.3233931459808,744.7747758774703
191,2019-08-03,2019-08-06,-0.11478273119897936,-0.6398674700881818,742.6291526076662,735.8054970705713
192,2019-08-06,2019-08-11,-0.20338983560517254,-1.0133757848593554,728.7973667517404,719.3880367986467
193,2019-08-11,2019-08-16,-0.21524614216993088,-1.0687452440738814,714.9977760552754,701.874857952201
194,2019-08-16,2019-08-21,-0.2174277837619964,-1.0427899404794678,709.6697785712084,692.1046856531897
195,2019-08-21,2019-08-30,-0.4157205928078427,-1.9110455499117862,702.6003838011989,681.0875401011864
196,2019-08-30,2019-09-05,-0.2641203796038602,-1.3394412792538763,705.3199416275205,683.4783758885641
197,2019-09-05,2019-09-07,-0.09484496598609779,-0.45410220096362613,687.7901679259386,663.4876547119586
198,2019-09-07,2019-09-08,-0.05324346243423566,-0.22864942600934993,668.1866146500104,640.9430224713457
199,2019-09-08,2019-09-10,-0.12084270974765249,-0.45730555516606486,667.7030912880327,640.5865234844733
200,2019-09-10,2019-09-15,-0.3446148619014112,-1.1705848688689562,648.3645607632985,620.3595572832389
201,2019-09-15,2019-09-17,-0.14350579036342548,-0.48879449843580625,632.5251214697455,601.5044455449197
202,2019-09-17,2019-09-22,-0.38412520631698016,-1.250255285688647,614.2453190722841,580.3846013558714
203,2019-09-22,2019-09-24,-0.13936247048248218,-0.494266474851813,612.0357408665604,578.5346405748816
204,2019-09-24,2019-09-25,-0.07025522265795121,-0.247947815929838,610.338306666501,577.5685910917409
