,date1,date2,vx,vy,xcount_x,xcount_y
179,2017-07-28,2017-08-27,-18.092131349064672,-48.31532213582374,685.0213248606015,740.999988677213
180,2017-08-02,2017-09-01,-19.670444387483087,-47.79549164196387,670.7020739012169,726.6876346660938
181,2017-08-07,2017-09-06,-21.70206360973698,-48.2233941089187,431.63058520833874,467.36516482213665
182,2017-08-12,2017-09-11,-23.8556860739355,-48.826109619153314,506.59844028279076,549.4185094095465
183,2017-08-17,2017-09-16,-25.74106292844124,-49.51534703221246,556.912623928165,604.3106045167515
184,2017-08-22,2017-09-21,-27.17215390651209,-50.12226916007564,617.1121000492149,669.7965821729867
185,2017-08-27,2017-09-26,-28.196280087049313,-50.63518589264518,777.8496145670124,844.3050165428795
186,2017-09-01,2017-10-01,-28.64023136958601,-50.98437484864219,1042.556540106987,1130.983909466846
187,2017-09-06,2017-10-06,-28.04078528242949,-50.99175584878728,1170.6252041192529,1269.8802109912322
188,2017-09-11,2017-10-11,-26.65354499119233,-50.701503198558186,1393.8470310027114,1513.3683811141036
189,2017-09-16,2017-10-16,-24.960514927836087,-50.28691280877648,2651.937705874918,2868.536336868714
190,2017-09-21,2017-10-21,-23.04327216473447,-49.94191044564236,2733.328968748143,2955.6995813600242
191,2017-09-26,2017-10-26,-20.571864460812144,-49.249871903975304,2003.9159490277289,2167.740535392986
192,2017-10-01,2017-10-31,-17.46103058418081,-47.87798995354818,964.9831910794201,1044.779465865422
193,2017-10-06,2017-11-05,-14.379717438574804,-46.13195914368889,477.4993001591265,516.8795638927113
194,2017-10-11,2017-11-10,-12.07903934686498,-44.828234709957066,1077.9803055800785,1162.8787349558625
195,2017-10-16,2017-11-15,-10.565756066196911,-45.21141130661901,438.82274759320353,471.21654798068994
196,2017-10-21,2017-11-20,-8.592633910893285,-48.50434183088934,390.29382327719213,418.63049116471666
197,2017-10-26,2017-11-25,-8.01574394384725,-48.93471393873221,2405.21510743635,2570.853655290566
198,2017-10-31,2017-11-30,-8.565249862609143,-48.072206065686004,2889.262335422016,3096.3174734191434
199,2017-11-05,2017-12-05,-9.180136121541464,-47.16853777929537,2765.4109591526703,2968.075556913307
200,2017-11-10,2017-12-10,-9.104421497594199,-45.96377072186534,1812.3477299377282,1937.9760610958601
201,2017-11-15,2017-12-15,-8.509022799940471,-43.32814893913182,1331.8576957092992,1419.7290171566328
202,2017-11-20,2017-12-20,-8.695097720540184,-37.77581825465753,1492.8623430231964,1589.0512931777612
203,2017-11-25,2017-12-25,-8.035156003769256,-35.26830573915225,191.5907982121662,203.1179709983353
204,2017-11-30,2017-12-30,-6.926990426041207,-34.43563350837552,429.1066374854563,455.8083802749006
205,2017-12-05,2018-01-04,-6.063056073700085,-33.79182911506992,693.9591450032531,737.8022695961681
206,2017-12-10,2018-01-09,-5.518380098156642,-32.99539818663051,544.2672756632164,578.6516616382196
207,2017-12-15,2018-01-14,-5.1097805388983355,-32.13179592987371,184.03420983171782,195.43472365632806
208,2017-12-20,2018-01-19,-4.652857467903581,-31.288491464723805,-179.69024841985993,-191.52732924247357
209,2017-12-25,2018-01-24,-3.965177889716327,-30.55202090716256,-342.06482626352044,-364.2633749122542
210,2017-12-30,2018-01-29,-2.940773312366827,-29.97264984477374,-184.10490295957425,-196.16215507150446
211,2018-01-04,2018-02-03,-1.5730053384463114,-29.553527165873618,301.64331443854826,320.70789402363334
212,2018-01-09,2018-02-08,0.10886748307173695,-29.312247341084706,957.1145935121858,1017.9090466758043
213,2018-01-14,2018-02-13,1.954145353256044,-29.300775277222957,976.6407103601105,1037.1490966313104
214,2018-01-19,2018-02-18,4.313083112165079,-28.92863508503734,2459.27132262106,2617.002926451096
215,2018-01-24,2018-02-23,6.8955248714956605,-28.234917656866294,2761.3568053448034,2938.5620900030844
216,2018-01-29,2018-02-28,11.406952273270205,-29.033960566834935,2088.9262002828564,2221.0776653259527
217,2018-02-03,2018-03-05,16.741394293073107,-29.6299509661202,2868.079325369901,3049.6714236856715
218,2018-02-08,2018-03-10,20.62713015367324,-27.51009683739016,3434.3554035219204,3652.714567947345
219,2018-02-13,2018-03-15,23.198695765389584,-24.447390426021162,3087.0410643887644,3284.8241937973526
220,2018-02-18,2018-03-20,24.180997724096763,-23.062355540308833,905.0223916273026,961.7748050996088
221,2018-02-23,2018-03-25,24.28694337228813,-23.093665846121645,680.8745276220543,722.8079632650988
222,2018-02-28,2018-03-30,22.635804688791712,-22.255518899070346,2970.5443929905814,3154.2375554766622
223,2018-03-05,2018-04-04,22.667337312242164,-29.53831110379873,2117.8771369987626,2242.661487644571
224,2018-03-10,2018-04-09,26.892014331121825,-43.061964348828916,2254.0331238441686,2369.35353866735
225,2018-03-15,2018-04-14,30.599658629115773,-48.77092587536871,3448.3733098462544,3618.3783155501915
226,2018-03-20,2018-04-19,32.07924956565361,-49.083412478629036,5411.2472116485515,5671.79138822879
227,2018-03-25,2018-04-24,34.918665911736056,-46.54914930421532,5300.788872707897,5554.270715275514
228,2018-03-30,2018-04-29,39.71516796856404,-41.426528095887754,4078.8957479890632,4240.464287841009
229,2018-04-04,2018-05-04,41.99966240798337,-28.685785428643168,4246.251091947615,4402.12064172847
230,2018-04-09,2018-05-09,40.98771886370515,-12.743981244775235,2850.510493952981,2945.3027979003164
231,2018-04-14,2018-05-14,40.429951753514935,-5.910732857271567,2337.533798040131,2415.2602594917735
232,2018-04-19,2018-05-19,39.938936821975496,-4.706317431755319,3059.549571308271,3126.6789602024182
233,2018-04-24,2018-05-24,37.763848968325625,-5.347698811717758,3391.4356791738865,3463.3477077408133
234,2018-04-29,2018-05-29,33.11599205397827,-7.782567420741581,2698.484717660129,2752.064212485002
235,2018-05-04,2018-06-03,27.742772199809867,-10.368013668012194,2095.9907333285446,2137.3721857455275
236,2018-05-09,2018-06-08,21.831223416773014,-13.684163809426915,2613.58605033248,2660.013274783694
237,2018-05-14,2018-06-13,16.057445008852298,-18.015351215445794,3129.3248169265753,3178.1879236801615
238,2018-05-19,2018-06-18,12.389749541173712,-22.27830869797111,1594.426394413662,1618.5599588265359
239,2018-05-24,2018-06-23,8.468465322456453,-28.76873254542753,2236.0543433680723,2261.5678231238344
240,2018-05-29,2018-06-28,4.142870533512582,-37.65329334109117,2373.202156654119,2400.554212974559
241,2018-06-03,2018-07-03,0.15743835735800657,-46.33962180302826,3393.42702147787,3424.026899205408
242,2018-06-08,2018-07-08,-2.651037208575317,-53.5764450817703,4352.001067886009,4376.558203808643
243,2018-06-13,2018-07-13,-4.286404867804419,-58.15574012296408,3871.3251058231945,3885.149213509707
244,2018-06-18,2018-07-18,-5.25849353041277,-61.59287222310102,3762.655861586245,3769.7893639910108
245,2018-06-23,2018-07-23,-6.113801392456268,-66.06636394540833,4211.846841668372,4206.365580539361
246,2018-06-28,2018-07-28,-7.381179381431618,-71.47219904728514,6904.989104874192,6873.134608246153
247,2018-07-03,2018-08-02,-8.160605523315018,-71.53616296660451,7357.006712784805,7306.523368988721
248,2018-07-08,2018-08-07,-9.719867402583466,-70.8185689396192,5431.392576684117,5391.831737506942
249,2018-07-13,2018-08-12,-11.79791532012404,-71.20165592801916,4302.790245270866,4275.944277312963
250,2018-07-18,2018-08-17,-13.69328237087274,-71.88228750140982,5513.4920695346045,5466.573273526155
251,2018-07-23,2018-08-22,-14.64955813610335,-69.8387682467594,7425.004802565589,7338.496704428682
252,2018-07-28,2018-08-27,-14.963024680239998,-64.12728268677735,4427.62426824787,4370.546902576258
253,2018-08-02,2018-09-01,-16.590995038727083,-63.42160925481038,2822.598844723805,2784.5728201797974
254,2018-08-07,2018-09-06,-17.976947754194793,-63.21150570592251,4651.0291907038845,4584.820431880216
255,2018-08-12,2018-09-11,-18.29922872739105,-61.5556405200934,6206.27670654696,6115.675416304955
256,2018-08-17,2018-09-16,-19.51596303631773,-59.17494982771341,5458.011057891039,5375.557487971884
257,2018-08-22,2018-09-21,-21.177397405468955,-56.77240528264963,4177.731196374116,4106.356444779725
258,2018-08-27,2018-09-26,-23.821101956825782,-57.2772329868665,4763.323113582861,4683.569161895168
259,2018-09-01,2018-10-01,-25.50324892629987,-57.84525761255109,7517.59954963949,7393.630536235643
260,2018-09-06,2018-10-06,-26.653633274077283,-57.86839918497558,7744.8130957811445,7616.060878392862
261,2018-09-11,2018-10-11,-28.061154387065336,-59.23346973522252,5978.458432643049,5878.865794028716
262,2018-09-16,2018-10-16,-27.62311824549572,-61.302688319761934,4514.846146806485,4439.397370814317
263,2018-09-21,2018-10-21,-25.999452965106943,-63.32505051105206,2656.5787614211877,2613.4126602476754
264,2018-09-26,2018-10-26,-22.581109603851566,-63.138861639703556,3029.570218821078,2979.8992306654764
265,2018-10-01,2018-10-31,-18.882767002434694,-62.779199015166796,1245.554186734029,1225.4728546396946
266,2018-10-06,2018-11-05,-15.421726189284367,-63.173535452301216,301.52460240171786,296.8556886463484
267,2018-10-11,2018-11-10,-12.25923113178555,-63.346867470435605,1652.408581958989,1625.8367062414036
268,2018-10-16,2018-11-15,-9.72868599192818,-62.662839255957735,2495.7848800634893,2455.5160609376326
269,2018-10-21,2018-11-20,-7.782129705490415,-61.21680952774094,2309.9320459665396,2272.6720682636733
